N de inscripcion;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios;Año_alta;Mes_alta
CV-VUT0515753-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN PASCUAL, 235B, Es:2 Pl:03 Pt:53;;2025-04-07;4364301YH0046S0174DU;;N;61.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515759-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL HELSINKI, 33, Es:1 Pl:+1 Pt:F;;2025-04-07;5369606YH0056N0011FQ;;N;57.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515770-A;;ALICANTE/ALACANT;TORREVIEJA;03185;CL PILAR DE LA HORADADA, 6, Es:1 Pl:04 Pt:C;;2025-04-08;2556303YH0025N0019HE;;N;93.0;4;N;1.0;2;2.0;2;3.0;2025;4
CV-VUT0516603-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PATRICIO ZAMMIT, 67, Es:6 Pl:+1 Pt:02;;2025-05-21;4166802YH0046N0067GG;;N;32.0;2;S;0.0;0;0.0;0;0.0;2025;5
CV-VUT0516607-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL JOVEN PURA, 148, Es:1 Pl:07 Pt:02;;2025-05-21;4374401YH0047S0044TM;;N;65.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0516613-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MONTEAGUDO, 20, Es:1 Pl:02 Pt:A;;2025-05-21;2555305YH0025N0007BJ;;N;56.0;4;N;2.0;4;0.0;0;2.0;2025;5
CV-VUT0516618-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL RABINANATH TAGORE, 22, Es:2 Pl:01 Pt:6A;;2025-05-21;5871203YH0057S0011KE;;N;31.0;2;N;1.0;2;0.0;0;1.0;2025;5
CV-VUT0515892-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN PASCUAL, 235A, Es:4 Pl:03 Pt:16;;2025-04-12;4164601YH0046S0653KU;;N;63.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515914-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL GALEON, 2, Es:1 Pl:01 Pt:09;;2025-04-14;4863701YH0046S0162ZZ;;N;58.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515916-A;;ALICANTE/ALACANT;TORREVIEJA;03183;UR CALAS BLANCAS, 9, Es:9 Pl:04 Pt:32;;2025-04-14;4669609YH0046N0032LS;;N;43.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516030-A;CASA DE MANYS;ALICANTE/ALACANT;TORREVIEJA;03183;CL MADAMME CURIE, 13, Bloque:7 Es:7 Pl:00 Pt:26;;2025-04-18;5873304YH0057S0023RS;;N;76.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516031-A;;ALICANTE/ALACANT;TORREVIEJA;03184;UR HONDO EL, 8M, Es:1 Pl:00 Pt:68;;2025-04-18;2183401YH0028S0068BR;;N;72.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516035-A;PLAZA GOLONDRINAS 33 EN TORREVIEJA;ALICANTE/ALACANT;TORREVIEJA;03183;PZ GOLONDRINAS, 33, Es:T Pl:OD Pt:OS;;2025-04-18;4872711YH0047S0001XG;;N;49.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516039-A;CASA KURKOWSKI;ALICANTE/ALACANT;TORREVIEJA;03180;CL HELENA, 2A, Es:1 Pl:00 Pt:J;;2025-04-18;5590505YH0059S0003JO;;N;76.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0514923-A;;ALICANTE/ALACANT;TORREVIEJA;03188;UR PARQUE MAR 4, 1, Es:2 Pl:02 Pt:03;;2025-03-13;5501402YH0150S0033LB;;N;96.0;4;N;1.0;2;2.0;2;3.0;2025;3
CV-VUT0514925-A;PBIV-5;ALICANTE/ALACANT;TORREVIEJA;03180;CL PUERTO ROMANO DEL, 8, Es:1 Pl:01 Pt:05;;2025-03-13;6119913YH0161N0020FM;;N;83.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0514926-A;;ALICANTE/ALACANT;TORREVIEJA;03188;AV HOLANDA, 47, Es:C Pl:05 Pt:04;;2025-03-13;5605908YH0150N0195FD;;N;59.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515971-A;;ALICANTE/ALACANT;TORREVIEJA;03185;AV ESPUÑA, 37, Es:6 Pl:02 Pt:35;;2025-04-16;0033101YH0003S0220GL;;N;124.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515972-A;;ALICANTE/ALACANT;TORREVIEJA;03185;UR PUNTA PRIMA, 7A, Es:2 Pl:03 Pt:F;;2025-04-16;1226701YH0012N0184DK;;N;145.0;2;N;1.0;2;0.0;0;1.0;2025;4
CV-VUT0514864-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL JOVEN PURA, 2, Es:2 Pl:03 Pt:03;;2025-03-11;3967602YH0036N0075OH;;N;47.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515125-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV DOCTOR MARIANO RUIZ CANOV, 7, Es:A Pl:02 Pt:09;;2025-03-19;5365439YH0056N0140KQ;;N;61.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515126-A;;ALICANTE/ALACANT;TORREVIEJA;03180;UR MAR AZUL, 2, Pl:00 Pt:04;;2025-03-19;1637703YH0013N0004EX;;N;46.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515313-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL JOAQUIN CHAPAPRIETA, 137, Es:A Pl:04 Pt:01;;2025-03-25;3667401YH0036N0103FF;;N;75.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515321-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL BAZAN, 90, Es:D Pl:02 Pt:11;;2025-03-25;3667401YH0036N0449AA;;N;81.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515327-A;CASA LA VACA MARIPOSA;ALICANTE/ALACANT;TORREVIEJA;03185;CL MAR LLANA, 2, Es:2 Pl:03 Pt:27;;2025-03-25;1624601YH0012S0196XS;;N;93.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515475-A;Apartament turystyczny;ALICANTE/ALACANT;TORREVIEJA;03185;UR PUNTA PRIMA, 2C, Bloque:3 Es:DR Pl:05 Pt:A;;2025-03-31;1423801YH0012S0080WL;;N;115.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515478-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PUERTO ROMANO, 2, Es:1 Pl:02 Pt:14;;2025-03-31;6119903YH0161N0043FJ;;N;34.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0515488-A;Casa Eugenia;ALICANTE/ALACANT;TORREVIEJA;03180;CL JOVEN PURA, 2, Es:2 Pl:04 Pt:01;;2025-03-31;3967602YH0036N0093ZT;;N;68.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0516507-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL VELAZQUEZ, 37, Es:T Pl:OD Pt:OS;;2025-05-16;3195914YH0039N0001QF;;N;207.0;6;N;3.0;6;0.0;0;3.0;2025;5
CV-VUT0516551-A;PALM GARDEN APARTMENT;ALICANTE/ALACANT;TORREVIEJA;03180;UR TORRE DEL MORO, 6B, Es:B Pl:00 Pt:38;;2025-05-20;6388804YH0068N0023XW;;N;42.0;2;N;1.0;2;0.0;0;1.0;2025;5
CV-VUT0516564-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL BACO, 3A, Es:1 Pl:00 Pt:49;;2025-05-20;5889804YH0058N0049JK;;N;63.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0515446-A;APARTAMENT ZACHARY;ALICANTE/ALACANT;TORREVIEJA;03183;RD JOSE SAMPER GARCIA, 53, Es:1 Pl:02 Pt:36;;2025-03-29;5794207YH0059S0036TP;;N;59.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0516508-A;UR TORRE DEL MORO 6 Es:B Pl:00 Pt:23 03180 TORREVIEJA [ALICANTE];ALICANTE/ALACANT;TORREVIEJA;03180;UR TORRE DEL MORO, 6, Es:B Pl:00 Pt:23;;2025-05-16;6388801YH0068N0002EP;;N;36.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0516574-A;PAVEL PESKA;ALICANTE/ALACANT;TORREVIEJA;03180;CL ROBERTO KOCH, 47, Es:T Pl:OD Pt:OS;;2025-05-20;5773201YH0057S0001AL;;N;71.0;4;N;2.0;4;0.0;0;2.0;2025;5
CV-VUT0439413-A;Vivienda 439413-A;ALICANTE/ALACANT;TORREVIEJA;03180;LG PUERTO DEPORTIVO, 1, Es:3 Pl:01 Pt:11E;;2013-12-05;3257301YH0035N0015DE;;N;101.0;4;N;2.0;4;0.0;0;2.0;2013;12
CV-VUT0516610-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SANTA PETRA, 40, Es:1 Pl:05 Pt:DR;;2025-05-21;4370310YH0047S0012SM;;N;96.0;4;N;2.0;4;0.0;0;2.0;2025;5
CV-VUT0516647-A;;ALICANTE/ALACANT;TORREVIEJA;03180;PS JUAN APARICIO, 5, Es:1 Pl:03 Pt:D;;2025-05-22;4157205YH0045N0029IK;;N;82.0;5;N;2.0;4;1.0;1;3.0;2025;5
CV-VUT0516649-A;;ALICANTE/ALACANT;TORREVIEJA;03188;AV ESPAÑOLES, 25, Es:13 Pl:00 Pt:01;;2025-05-22;6010908YH0161S0001GK;;N;98.0;6;N;3.0;6;0.0;0;3.0;2025;5
CV-VUT0516654-A;Ruta La Mata;ALICANTE/ALACANT;TORREVIEJA;03180;UR LEANDROS LOS, 1, Es:7 Pl:00 Pt:06B;;2025-05-22;6291902YH0069S0108PZ;;N;81.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0514945-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL APOLO, 3, Es:1 Pl:04 Pt:A;;2025-03-14;4057404YH0045N0009QR;;N;83.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0514947-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV DESIDERIO RODRIGUEZ, 146, Es:1 Pl:01 Pt:10;;2025-03-14;1947703YH0014N0014ZM;;N;60.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515798-A;;ALICANTE/ALACANT;TORREVIEJA;03180;UR LOMAS MAR ALTAS, 6, Es:1 Pl:01 Pt:04;;2025-04-08;5892303YH0059S0093JE;;N;41.0;2;N;1.0;2;0.0;0;1.0;2025;4
CV-VUT0515810-A;;ALICANTE/ALACANT;TORREVIEJA;03182;AV PURISIMA DE LA, 47, Es:1 Pl:02 Pt:03;;2025-04-09;5161302YH0056S0054LJ;;N;75.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515813-A;CASA JAN;ALICANTE/ALACANT;TORREVIEJA;03180;CL MAR MENOR, 7, Es:1 Pl:00 Pt:29;;2025-04-09;1947705YH0014N0031RA;;N;36.0;2;S;0.0;0;0.0;0;0.0;2025;4
CV-VUT0515819-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN ANTONIO-MATA, 46, Pl:02 Pt:O;;2025-04-01;5816501YH0151N0133UO;;N;76.0;5;N;2.0;4;1.0;1;3.0;2025;4
CV-VUT0515501-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL FUENSANTA, 63, Es:I Pl:01 Pt:04;;2025-03-31;4365401YH0046N0041KK;;N;46.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0515085-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL DOÑA RODRIGUEZ, 11M, Bloque:2 Es:7 Pl:00 Pt:71;;2025-03-18;4780203YH0048S0068HS;;N;64.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0516276-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PORTALICOS LOS, 7, Es:1 Pl:01 Pt:D;;2025-05-06;2959401YH0025N0006ZH;;N;64.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0516278-A;;ALICANTE/ALACANT;TORREVIEJA;03182;CL BARRACA LA, 2, Es:1 Pl:03 Pt:I;;2025-05-06;4665507YH0046N0020FE;;N;70.0;4;N;2.0;4;0.0;0;2.0;2025;5
CV-VUT0516282-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PEDRO LORCA, 92, Es:1 Pl:00 Pt:B;;2025-05-06;4460810YH0046S0002TX;;N;90.0;6;N;3.0;6;0.0;0;3.0;2025;5
CV-VUT0516283-A;;ALICANTE/ALACANT;TORREVIEJA;03185;CL MANZANILLA, 5, Es:10 Pl:01 Pt:D;;2025-05-06;0532804YH0003S0212BF;;N;75.0;6;N;3.0;6;0.0;0;3.0;2025;5
CV-VUT0516284-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SUECIA, 3, Pl:03 Pt:E;;2025-05-06;5467706YH0056N0023OP;;N;92.0;4;N;1.0;2;2.0;2;3.0;2025;5
CV-VUT0516301-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 82, Pl:02 Pt:0I;;2025-05-07;4965102YH0046N0024WU;;N;58.0;2;N;1.0;2;0.0;0;1.0;2025;5
CV-VUT0515226-A;CASA SIGSGAARD PAULSEN;ALICANTE/ALACANT;TORREVIEJA;03180;CL BERGANTIN, 14, Es:1 Pl:05 Pt:B;;2025-03-24;5061412YH0056S0012KP;;N;117.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0515227-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV HOLANDA, 47, Es:A Pl:04 Pt:08;;2025-03-24;5605908YH0150N0066FD;;N;48.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0515228-A;;ALICANTE/ALACANT;TORREVIEJA;03188;AV SUIZA, 55, Es:1 Pl:04 Pt:G;;2025-03-24;5807105YH0150N0018IE;;N;53.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0515234-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL APOLO, 67, Es:1 Pl:03 Pt:C;;2025-03-24;3964103YH0036S0013IE;;N;73.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515242-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL HUERTO, 49, Bloque:1 Es:2 Pl:04 Pt:39;;2025-03-24;3165201YH0036N0233FG;;N;65.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515243-A;Lemon Tree House;ALICANTE/ALACANT;TORREVIEJA;03180;CL MIGUEL ANGEL, 52, Es:C Pl:00 Pt:76;;2025-03-24;3597540YH0039N0009OX;;N;67.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515257-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MAR BALTICO, 28, Es:1 Pl:02 Pt:A;;2025-03-24;5467501YH0056N0005DZ;;N;61.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515259-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV DESIDERIO RODRIGUEZ, 21, Es:3 Pl:01 Pt:0E;;2025-03-24;2249601YH0024N0073RX;;N;99.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0515382-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV HOLANDA, 43, Es:5 Pl:01 Pt:06;;2025-03-27;5805403YH0150N0305FW;;N;47.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0515471-A;;ALICANTE/ALACANT;TORREVIEJA;03183;CL MINERVA, 25, Es:B Pl:01 Pt:B6;;2025-03-31;5392105YH0059S0051FL;;N;54.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515481-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL ARGONAUTA, 12, Es:3 Pl:00 Pt:04;;2025-03-31;5291211YH0059S0020EB;;N;45.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515490-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MALDONADO, 32, Pl:00 Pt:09;https://www.oceanviewhousing.com/apartment-4;2025-03-31;3563512YH0036S0008AQ;;N;45.0;3;N;1.0;2;1.0;1;2.0;2025;3
CV-VUT0515491-A;;ALICANTE/ALACANT;TORREVIEJA;03180;UR BARCAS LAS, 20, Es:1 Pl:00 Pt:09;;2025-03-31;0631601YH0003S0009SI;;N;66.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0515074-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MANUEL GALIAN (MANOLIN), 23, Es:2 Pl:01 Pt:C;;2025-03-18;4967301YH0046N0044WZ;;N;112.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0488981-A;Vivienda 488981-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL MADAMME CURIE, 30, Es:3 Pl:01 Pt:05;;2022-03-11;5675101YH0057N0018HW;;N;56.0;4;N;2.0;4;0.0;0;2.0;2022;3
CV-VUT0486424-A;Vivienda 486424-A;ALICANTE/ALACANT;TORREVIEJA;03188;AV EUROPEOS LOS, 8, Pl:03 Pt:32;;2021-06-07;5909202YH0150N0025FU;;N;54.0;2;N;1.0;2;0.0;0;1.0;2021;6
CV-VUT0515631-A;;ALICANTE/ALACANT;TORREVIEJA;03182;AV HABANERAS DE LAS, 107, Es:1 Pl:02 Pt:E;;2025-04-02;5064506YH0056S0016FF;;N;53.0;2;N;1.0;2;0.0;0;1.0;2025;4
CV-VUT0515639-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MURILLO, 3, Es:1 Pl:00 Pt:79;;2025-04-02;3699701YH0039N0079OW;;N;50.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515643-A;;ALICANTE/ALACANT;TORREVIEJA;03183;CL ARIADNA, 1, Es:4 Pl:01 Pt:A5;;2025-04-02;5090307YH0059S0017OB;;N;60.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515656-A;;ALICANTE/ALACANT;TORREVIEJA;03188;CL CABO DEL, 8, Es:8 Pl:04 Pt:11;;2025-04-03;6492201YH0069S0063LO;;N;62.0;4;N;1.0;2;2.0;2;3.0;2025;4
CV-VUT0515657-A;;ALICANTE/ALACANT;TORREVIEJA;03184;CL SALVADOR DE MADARIAGA, 56, Es:T Pl:OD Pt:OS;;2025-04-03;2373521YH0027S0001RU;;N;176.0;10;N;5.0;10;0.0;0;5.0;2025;4
CV-VUT0515664-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL NORUEGA, 27, Es:1 Pl:00 Pt:04;;2025-04-03;5267911YH0056N0068GB;;N;40.0;3;N;1.0;2;1.0;1;2.0;2025;4
CV-VUT0515676-A;;ALICANTE/ALACANT;TORREVIEJA;03185;CL JUMILLA,, Es:6 Pl:01 Pt:84;;2025-04-03;0432903YH0003S0084XD;;N;72.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515678-A;CASA RUSZKAI NORA ESZTER;ALICANTE/ALACANT;TORREVIEJA;03180;UR SAN JOSE SECTOR 10, 16B, Es:16 Pl:00 Pt:174;;2025-04-03;3469801YH0036N0168AG;;N;75.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0514887-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL MAR BALTICO, 35, Es:1 Pl:00 Pt:A;;2025-03-12;5366402YH0056N0026DD;;N;104.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0514954-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL ARGONAUTA, 12, Es:7 Pl:01 Pt:05;;2025-03-13;5291211YH0059S0045XH;;N;49.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0514963-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PALANGRE DE, 6, Pl:04 Pt:15;;2025-03-14;5365440YH0056N0019IO;;N;99.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0514966-A;Adam Apartment;ALICANTE/ALACANT;TORREVIEJA;03180;CL CUPIDO, 1, Es:6 Pl:01 Pt:A;;2025-03-11;5498102YH0059N0064LZ;;N;64.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0514969-A;;ALICANTE/ALACANT;TORREVIEJA;03181;CL GABRIEL MIRO, 18, Pl:01 Pt:06;;2025-03-14;3260626YH0036S0009OW;;N;88.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0515764-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL FINLANDIA, 4, Es:A Pl:02 Pt:09;;2025-04-07;5265522YH0056N0025US;;N;55.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515775-A;;ALICANTE/ALACANT;TORREVIEJA;03182;CL GOLETA, 8, Es:1 Pl:02 Pt:0D;;2025-04-08;5161101YH0056S0014BS;;N;65.0;6;N;3.0;6;0.0;0;3.0;2025;4
CV-VUT0515879-A;;ALICANTE/ALACANT;TORREVIEJA;03184;UR PARQUE DE LAS NACIONES, 163A, Es:1 Pl:00 Pt:163;;2025-04-11;2664501YH0026N0388AI;;N;57.0;5;N;2.0;4;1.0;1;3.0;2025;4
CV-VUT0515080-A;;ALICANTE/ALACANT;TORREVIEJA;03182;CL VIRGEN DE LA PALOMA, 34B, Es:1 Pl:02 Pt:02;;2025-03-18;4664515YH0046S0016UP;;N;74.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0516135-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL FINLANDIA, 18, Es:1 Pl:01 Pt:G;;2025-04-24;5367601YH0056N0009YW;;N;148.0;5;N;2.0;4;1.0;1;3.0;2025;4
CV-VUT0516141-A;;ALICANTE/ALACANT;TORREVIEJA;03185;UR CEÑUELA LA I, 10R, Bloque:4 Es:4 Pl:01 Pt:124;;2025-04-24;0529501YH0002N0061OJ;;N;70.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516142-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL CLEMENTE GOSALVEZ, 63, Es:1 Pl:02 Pt:30;;2025-04-24;3464805YH0036S0079RT;;N;50.0;2;N;1.0;2;0.0;0;1.0;2025;4
CV-VUT0516144-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 36, Es:1 Pl:02 Pt:11;;2025-04-25;4164601YH0046S0035AM;;N;61.0;3;N;1.0;2;1.0;1;2.0;2025;4
CV-VUT0516147-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL VICENTE BLASCO IBAÑEZ, 2, Pl:04 Pt:0A;;2025-04-24;3561901YH0036S0009GW;;N;103.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0515331-A;;ALICANTE/ALACANT;TORREVIEJA;03180;UR ALTOS LOS, 21R, Es:3 Pl:00 Pt:06;;2025-03-25;1133402YH0013S0006RO;;N;171.0;2;N;1.0;2;0.0;0;1.0;2025;3
CV-VUT0487267-A;Vivienda 487267-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL GOLETA, 9, Es:1 Pl:01 Pt:C;;2021-08-19;5061415YH0056S0003HR;;N;98.0;6;N;3.0;6;0.0;0;3.0;2021;8
CV-VUT0515985-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL ULPIANO, 70A, Es:4 Pl:02 Pt:A;;2025-04-17;4459503YH0045N0040HM;;N;109.0;5;N;2.0;4;1.0;1;3.0;2025;4
CV-VUT0514531-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL GOLETA, 14, Es:1 Pl:02 Pt:0B;;2025-02-26;5162101YH0056S0008XO;;N;57.0;4;N;2.0;4;0.0;0;2.0;2025;2
CV-VUT0514533-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL CONCORDIA, 127, Es:1 Pl:00 Pt:A;;2025-02-27;4663117YH0046S0001GZ;;N;60.0;6;N;3.0;6;0.0;0;3.0;2025;2
CV-VUT0514555-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN PASCUAL, 239, Es:1 Pl:02 Pt:23;;2025-02-27;4464301YH0046S0057FH;;N;70.0;4;N;2.0;4;0.0;0;2.0;2025;2
CV-VUT0514556-A;;ALICANTE/ALACANT;TORREVIEJA;03188;CL BOGAVANTE, 7, Es:1 Pl:03 Pt:09;;2025-02-27;6492801YH0069S0040EG;;N;48.0;3;N;1.0;2;1.0;1;2.0;2025;2
CV-VUT0514562-A;;ALICANTE/ALACANT;TORREVIEJA;03180;AV ALONDRAS LAS, 102, Es:T Pl:OD Pt:OS;;2025-02-28;5172710YH0057S0001DL;;N;49.0;3;N;1.0;2;1.0;1;2.0;2025;2
CV-VUT0514921-A;;ALICANTE/ALACANT;TORREVIEJA;03188;CL MIMOSAS, 5, Es:2 Pl:02 Pt:L;;2025-03-13;5798703YH0059N0130YX;;N;75.0;6;N;3.0;6;0.0;0;3.0;2025;3
CV-VUT0514932-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL CANONIGO TORRES, 19, Es:1 Pl:+1 Pt:A;;2025-03-13;3659613YH0035N0015GE;;N;97.0;4;N;2.0;4;0.0;0;2.0;2025;3
CV-VUT0516761-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN LUIS, 1, Es:2 Pl:03 Pt:19;;2025-05-28;2963801YH0026S0090UY;;N;55.0;2;N;1.0;2;0.0;0;1.0;2025;5
CV-VUT0516794-A;;ALICANTE/ALACANT;TORREVIEJA;03180;UR LOMAS MAR ALTAS, 10, Es:1 Pl:02 Pt:19;;2025-05-29;5892301YH0059S0061XE;;N;53.0;4;N;2.0;4;0.0;0;2.0;2025;5
CV-VUT0516799-A;LUXERIOUS NEW BUILD 2 BED, 2 BATH. 1 KM TO THE BEACH ;ALICANTE/ALACANT;TORREVIEJA;03180;CL SANTA PETRA, 40, Es:1 Pl:00 Pt:B;;2025-05-26;4370310YH0047S0003YJ;;N;82.0;3;N;1.0;2;1.0;1;2.0;2025;5
CV-VUT0516808-A;;ALICANTE/ALACANT;TORREVIEJA;03186;CL LUIS COOK, 30, Es:T Pl:OD Pt:OS;;2025-05-30;9840402XH9094S0001ZP;;N;227.0;8;N;3.0;6;2.0;2;5.0;2025;5
CV-VUT0516019-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 90, Es:1 Pl:03 Pt:B;;2025-04-17;5065602YH0056N0026JD;;N;85.0;6;N;3.0;6;0.0;0;3.0;2025;4
CV-VUT0516021-A;;ALICANTE/ALACANT;TORREVIEJA;03185;CL CICLON, 1, Es:3 Pl:07 Pt:B1;;2025-04-07;1621801YH0012S0120YE;;N;132.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516022-A;;ALICANTE/ALACANT;TORREVIEJA;03185;CL CICLON, 1, Es:3 Pl:06 Pt:A2;;2025-04-04;1621801YH0012S0145WX;;N;141.0;4;N;2.0;4;0.0;0;2.0;2025;4
CV-VUT0516171-A;CASA DEL SOL;ALICANTE/ALACANT;TORREVIEJA;03184;CL VICTOR GARCIA VILLALGORDO, 2R, Bloque:6 Es:17 Pl:00 Pt:146;;2025-04-28;2585601YH0028S0146HF;;N;54.0;4;N;2.0;4;0.0;0;2.0;2025;4
